like1_1,parlr_T,parlr_RRR,parlr_RH,parRRR_factor,paralb_ice,paralb_snow,paralb_firn,paralbedo_aging,paralbedo_depth,simulation1_1,simulation1_2,simulation1_3,simulation1_4,simulation1_5,simulation1_6,simulation1_7,simulation1_8,simulation1_9,simulation1_10,simulation1_11,simulation1_12,simulation1_13,simulation1_14,simulation1_15,simulation1_16,simulation1_17,simulation1_18,simulation1_19,simulation1_20,simulation1_21,simulation1_22,simulation1_23,simulation1_24,simulation1_25,simulation1_26,simulation1_27,simulation1_28,simulation1_29,simulation1_30,simulation1_31,simulation1_32,simulation1_33,simulation1_34,simulation1_35,simulation1_36,simulation1_37,simulation1_38,simulation1_39,simulation1_40,simulation1_41,simulation1_42,simulation1_43,simulation1_44,simulation1_45,simulation1_46,simulation1_47,simulation1_48,simulation1_49,simulation1_50,simulation1_51,simulation1_52,simulation1_53,simulation1_54,simulation1_55,simulation1_56,simulation1_57,simulation1_58,simulation1_59,simulation1_60,simulation1_61,simulation1_62,simulation1_63,simulation1_64,simulation1_65,simulation1_66,simulation1_67,simulation1_68,simulation1_69,simulation1_70,simulation1_71,simulation1_72,simulation1_73,simulation1_74,simulation1_75,simulation1_76,simulation1_77,simulation1_78,simulation1_79,simulation1_80,simulation1_81,simulation1_82,simulation1_83,simulation1_84,simulation1_85,simulation1_86,simulation1_87,simulation1_88,simulation1_89,simulation1_90,simulation1_91,simulation1_92,simulation1_93,simulation1_94,simulation1_95,simulation1_96,simulation1_97,simulation1_98,simulation1_99,simulation1_100,simulation1_101,simulation1_102,simulation1_103,simulation1_104,simulation1_105,simulation1_106,simulation1_107,simulation1_108,simulation1_109,simulation1_110,simulation1_111,simulation1_112,simulation1_113,simulation1_114,simulation1_115,simulation1_116,simulation1_117,simulation1_118,simulation1_119,simulation1_120,simulation1_121,simulation1_122,simulation1_123,simulation1_124,simulation1_125,simulation1_126,simulation1_127,simulation1_128,simulation1_129,simulation1_130,simulation1_131,simulation1_132,simulation1_133,simulation1_134,simulation1_135,simulation1_136,simulation1_137,simulation1_138,simulation1_139,simulation1_140,simulation1_141,simulation1_142,simulation1_143,simulation1_144,simulation1_145,simulation1_146,simulation1_147,simulation1_148,simulation1_149,simulation1_150,simulation1_151,simulation1_152,simulation1_153,simulation1_154,simulation1_155,simulation1_156,simulation1_157,simulation1_158,simulation1_159,simulation1_160,simulation1_161,simulation1_162,simulation1_163,simulation1_164,simulation1_165,simulation1_166,simulation1_167,simulation1_168,simulation1_169,simulation1_170,simulation1_171,simulation1_172,simulation1_173,simulation1_174,simulation1_175,simulation1_176,simulation1_177,simulation1_178,simulation1_179,simulation1_180,simulation1_181,simulation1_182,simulation1_183,simulation1_184,simulation1_185,simulation1_186,simulation1_187,simulation1_188,simulation1_189,simulation1_190,simulation1_191,simulation1_192,simulation1_193,simulation1_194,simulation1_195,simulation1_196,simulation1_197,simulation1_198,simulation2_1,chain
-2.693,-0.007294,0.000124,0.0573,1.144,0.2996,0.8037,0.4678,19.5,5.305,0.0,0.0,0.0,0.0,0.0,0.1494,0.2617,0.3362,0.3584,0.0,0.0,0.0666,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494,0.2141,0.2776,0.3157,0.3594,0.3752,0.3752,0.2449,0.1285,0.0,0.0666,0.1573,0.1663,0.3752,0.3845,0.2397,0.3855,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.3025,0.3157,0.3892,0.3389,0.3892,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.1769,0.1932,0.2412,0.3157,0.3845,0.3892,0.3892,0.3892,0.0,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396,0.1932,0.2207,0.3567,0.3752,0.392,0.392,0.09216,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412,0.3855,0.392,0.392,0.3584,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396,0.1871,0.256,0.391,0.392,0.392,0.392,0.392,0.392,0.3953,0.3953,0.3953,0.3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1663,0.1932,0.2673,0.4014,0.3594,0.4014,0.3953,0.09216,0.0666,0.0666,0.0666,0.0666,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.2239,0.3362,0.38,0.3953,0.3157,0.3953,0.4026,0.3892,0.4026,0.3845,0.0,0.0,0.0,0.0,-0.272,1.0
-2.7,-0.007076,0.0001346,0.03946,1.245,0.3186,0.758,0.581,21.66,5.332,0.0,0.0,0.0,0.0,0.0712,0.1815,0.2732,0.3362,0.3584,0.0,0.0,0.0666,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1583,0.2207,0.2896,0.3315,0.3584,0.3584,0.3584,0.2104,0.09076,0.0,0.0,0.1406,0.1471,0.3584,0.3594,0.2361,0.3892,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08936,0.2896,0.3157,0.3567,0.392,0.3315,0.3906,0.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815,0.1932,0.2141,0.2673,0.3362,0.3845,0.3906,0.3906,0.3906,0.0,0.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.1932,0.2207,0.256,0.3752,0.392,0.3906,0.3906,0.09216,0.2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2449,0.3892,0.3906,0.3906,0.3567,0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1681,0.2141,0.2732,0.392,0.3953,0.3953,0.3953,0.3953,0.3953,0.3953,0.3953,0.3953,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1592,0.1992,0.2412,0.3845,0.3372,0.3953,0.3953,0.081,0.0666,0.0666,0.0666,0.0666,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1681,0.2896,0.3362,0.367,0.3953,0.3157,0.3953,0.3953,0.3594,0.3953,0.3362,0.0,0.0,0.0,0.0,-0.279,1.0
-2.705,-0.00729,8.8e-05,0.0758,1.148,0.2954,0.7764,0.561,22.23,3.578,0.0,0.0,0.0,0.0,0.0,0.0666,0.2341,0.3074,0.3315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1932,0.2705,0.2896,0.3362,0.347,0.344,0.2104,0.0,0.0,0.0,0.0,0.0,0.3567,0.3567,0.2397,0.3845,0.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.2449,0.3157,0.3845,0.3389,0.3892,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.1992,0.2374,0.3567,0.3752,0.3892,0.387,0.0,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.1504,0.2151,0.3362,0.3584,0.387,0.387,0.09216,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.3584,0.387,0.387,0.3584,0.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1573,0.2207,0.3892,0.3906,0.3906,0.3906,0.3906,0.3906,0.3906,0.3906,0.0633,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.2141,0.3752,0.3584,0.3906,0.3906,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.3074,0.38,0.3906,0.3157,0.3906,0.3906,0.2673,0.3906,0.2374,0.0,0.0,0.0,0.0,-0.2554,1.0
-2.705,-0.006847,1.466e-05,0.02792,1.122,0.325,0.841,0.45,13.12,4.87,0.0,0.0,0.0,0.0,0.0,0.1285,0.2462,0.3213,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1871,0.2487,0.2793,0.347,0.367,0.3733,0.2104,0.0,0.0,0.0,0.0,0.0,0.3733,0.3845,0.2328,0.3855,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.256,0.2793,0.3892,0.3372,0.392,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.1396,0.2151,0.2896,0.3752,0.392,0.392,0.392,0.0,0.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.1769,0.3362,0.3584,0.3906,0.3953,0.081,0.2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2151,0.3752,0.3953,0.3953,0.3567,0.4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10474,0.2207,0.3892,0.4014,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.4026,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1471,0.1815,0.2673,0.4026,0.365,0.4026,0.4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141,0.3315,0.38,0.4026,0.3157,0.412,0.412,0.3213,0.412,0.2374,0.0,0.0,0.0,0.0,-0.3245,1.0
-2.701,-0.00544,0.0001357,0.01826,1.11,0.34,0.8374,0.5747,7.465,5.336,0.0,0.0,0.0,0.0,0.0,0.1396,0.2341,0.3315,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09076,0.2141,0.2705,0.3025,0.3584,0.3752,0.3752,0.2104,0.0,0.0,0.0,0.1769,0.1355,0.3752,0.3855,0.1871,0.392,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2715,0.2896,0.3315,0.392,0.3213,0.392,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1871,0.1871,0.2141,0.256,0.3315,0.392,0.392,0.392,0.392,0.0,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173,0.1815,0.2151,0.3372,0.392,0.3953,0.4026,0.0,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.392,0.4026,0.4026,0.3752,0.4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173,0.1769,0.256,0.392,0.4026,0.4026,0.4026,0.4026,0.4026,0.4055,0.4102,0.4102,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.1406,0.2141,0.3157,0.4102,0.3584,0.412,0.412,0.0,0.0,0.0666,0.0666,0.0666,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173,0.256,0.3562,0.365,0.412,0.29,0.412,0.412,0.3594,0.412,0.3362,0.0,0.0,0.0,0.0,-0.2878,1.0
-2.703,-0.005405,0.0001417,0.05408,1.108,0.2812,0.859,0.5303,8.1,4.844,0.0,0.0,0.0,0.0,0.0,0.081,0.2188,0.2896,0.3157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.1681,0.2253,0.2732,0.3315,0.3567,0.3594,0.2104,0.0,0.0,0.0,0.1871,0.1243,0.3567,0.365,0.1969,0.3855,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2341,0.2715,0.2896,0.3892,0.3213,0.392,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.10614,0.1681,0.2151,0.2896,0.3845,0.392,0.392,0.392,0.0,0.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07263,0.1815,0.327,0.3584,0.3906,0.3906,0.0,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.3584,0.3906,0.3906,0.3845,0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173,0.2207,0.392,0.4014,0.3953,0.3953,0.3953,0.4026,0.4026,0.4026,0.4026,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1122,0.1815,0.3074,0.4026,0.3584,0.4026,0.4055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.3315,0.3594,0.4026,0.29,0.412,0.412,0.3372,0.412,0.3752,0.0,0.0,0.0,0.0,-0.3176,1.0
-2.707,-0.00643,0.0001513,0.04807,1.176,0.2278,0.872,0.4758,8.57,4.953,0.0,0.0,0.0,0.0,0.0,0.1471,0.2435,0.3157,0.3315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173,0.1932,0.2462,0.2896,0.3562,0.3584,0.3594,0.3315,0.0712,0.0,0.0666,0.1932,0.1592,0.3584,0.3594,0.2328,0.3594,0.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546,0.2776,0.2896,0.3845,0.3315,0.3845,0.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0,0.1815,0.1871,0.2141,0.2412,0.3157,0.3845,0.3845,0.3892,0.392,0.0,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.1406,0.1932,0.3362,0.3584,0.392,0.392,0.0,0.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2435,0.3594,0.392,0.392,0.3567,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09076,0.1681,0.256,0.3855,0.3875,0.392,0.392,0.392,0.4014,0.4026,0.4026,0.4026,0.3594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.1471,0.2141,0.3362,0.4026,0.3547,0.4026,0.4026,0.0712,0.0,0.0,0.0666,0.0666,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239,0.3362,0.3687,0.392,0.3157,0.4026,0.4026,0.365,0.4026,0.3892,0.0,0.0,0.0,0.0,-0.3225,1.0
-2.709,-0.00684,4.98e-05,0.03928,1.472,0.1844,0.8145,0.493,7.965,3.527,0.0,0.0,0.0,0.0,0.0,0.09216,0.2328,0.3074,0.3315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1663,0.2207,0.2527,0.3074,0.3362,0.2207,0.1881,0.0,0.0,0.0,0.0,0.0,0.3362,0.3362,0.2253,0.3584,0.3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141,0.2239,0.256,0.3594,0.3157,0.3845,0.3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.08936,0.2151,0.2896,0.3567,0.3845,0.3845,0.3845,0.0,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.1681,0.3157,0.3372,0.392,0.392,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141,0.3372,0.392,0.3906,0.3074,0.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.2141,0.3567,0.3855,0.3892,0.3906,0.3906,0.3906,0.3953,0.3953,0.2983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08936,0.1573,0.2239,0.392,0.2925,0.3953,0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1992,0.2896,0.3372,0.3584,0.3025,0.4026,0.412,0.2043,0.3372,0.068,0.0,0.0,0.0,0.0,-0.2905,1.0
-2.713,-0.00654,0.0001113,0.04556,1.114,0.346,0.786,0.5425,21.6,4.87,0.0,0.0,0.0,0.0,0.0,0.1396,0.2397,0.3157,0.3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1173,0.2141,0.2732,0.3157,0.3584,0.365,0.3752,0.2104,0.0712,0.0,0.0,0.1471,0.1471,0.3752,0.3752,0.2253,0.3855,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412,0.2896,0.3315,0.3892,0.3372,0.3892,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.1573,0.1871,0.2207,0.3074,0.3567,0.3892,0.3892,0.3892,0.0,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.2141,0.2207,0.3362,0.3845,0.3892,0.3892,0.0712,0.2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239,0.3845,0.3892,0.392,0.3752,0.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.1871,0.2412,0.392,0.3906,0.3906,0.3906,0.3906,0.3906,0.3906,0.3906,0.3906,0.2374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1243,0.1769,0.2239,0.392,0.367,0.3906,0.3906,0.0712,0.0,0.0,0.0666,0.0666,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.2412,0.3362,0.3687,0.3906,0.3157,0.3906,0.3906,0.3557,0.3953,0.3362,0.0,0.0,0.0,0.0,-0.2383,1.0
-2.723,-0.005333,9.9e-05,0.00133,1.362,0.2727,0.7905,0.4373,15.01,3.064,0.0,0.0,0.0,0.0,0.0,0.1396,0.2341,0.3315,0.3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1918,0.2341,0.2896,0.3362,0.347,0.2207,0.1881,0.0,0.0,0.0,0.0,0.0,0.3362,0.3584,0.175,0.3892,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.2732,0.2896,0.392,0.2925,0.3953,0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07263,0.1285,0.1681,0.2207,0.3157,0.3845,0.392,0.3953,0.3953,0.0,0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.1932,0.3157,0.3584,0.3953,0.4026,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.3372,0.4026,0.4026,0.3074,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.2207,0.3733,0.3845,0.4102,0.412,0.412,0.412,0.412,0.412,0.2374,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.1871,0.2412,0.4014,0.29,0.412,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.3157,0.352,0.3892,0.2715,0.4255,0.4255,0.1815,0.3315,0.1583,0.0,0.0,0.0,0.0,-0.2988,1.0
-2.713,-0.006336,0.0001032,0.0647,1.312,0.3262,0.837,0.549,5.434,4.45,0.0,0.0,0.0,0.0,0.0,0.1173,0.2397,0.3074,0.3464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1815,0.2412,0.2896,0.3372,0.3584,0.2374,0.1881,0.0,0.0,0.0,0.0,0.0,0.3584,0.3584,0.2043,0.3906,0.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2239,0.2673,0.3074,0.3906,0.3157,0.3953,0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0666,0.0666,0.2207,0.3315,0.392,0.3953,0.3967,0.3967,0.0,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.1992,0.3315,0.3892,0.412,0.412,0.0,0.0633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.3845,0.412,0.412,0.3315,0.4255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09076,0.2151,0.3855,0.3953,0.4255,0.4255,0.4255,0.4329,0.4329,0.4329,0.08844,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.1769,0.2374,0.4224,0.3157,0.4329,0.4329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.3157,0.3562,0.3906,0.29,0.4329,0.4329,0.2207,0.3953,0.2151,0.0,0.0,0.0,0.0,-0.286,1.0
-2.707,-0.007404,0.0001286,0.04218,1.317,0.2673,0.811,0.5464,7.332,4.254,0.0,0.0,0.0,0.0,0.0712,0.1871,0.2776,0.3372,0.3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1471,0.2341,0.2844,0.3157,0.3584,0.3584,0.3584,0.2104,0.0,0.0,0.0,0.1173,0.1471,0.3584,0.3594,0.2397,0.392,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.2844,0.3025,0.3372,0.392,0.3315,0.4014,0.4014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1871,0.2141,0.2141,0.2896,0.3362,0.392,0.4014,0.4014,0.4026,0.0,0.4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406,0.2141,0.2397,0.3372,0.392,0.4026,0.4026,0.09216,0.2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2449,0.3845,0.4026,0.4102,0.3372,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396,0.1871,0.2705,0.3855,0.4014,0.412,0.412,0.412,0.412,0.412,0.412,0.412,0.2207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10333,0.1681,0.2253,0.3074,0.412,0.327,0.421,0.421,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09076,0.2732,0.3372,0.3594,0.4014,0.3157,0.4226,0.4255,0.3025,0.4224,0.2374,0.0,0.0,0.0,0.0,-0.3303,1.0
-2.707,-0.00527,0.0001633,0.0632,1.147,0.2656,0.8496,0.517,8.32,3.02,0.0,0.0,0.0,0.0,0.0,0.081,0.2188,0.3074,0.3315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1681,0.2341,0.2793,0.3362,0.3562,0.0666,0.2104,0.0,0.0,0.0,0.1769,0.09216,0.3567,0.3584,0.1815,0.3845,0.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2341,0.2715,0.2896,0.392,0.3157,0.3906,0.3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.0,0.0666,0.2151,0.2896,0.3845,0.3906,0.3906,0.3953,0.0,0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666,0.1815,0.3213,0.3584,0.3953,0.4026,0.0,0.1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.3584,0.4026,0.4026,0.3574,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0712,0.2207,0.3875,0.3928,0.4026,0.412,0.412,0.412,0.412,0.4128,0.04935,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.1769,0.2374,0.4128,0.3547,0.4255,0.4255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2207,0.3315,0.3584,0.392,0.29,0.4292,0.4292,0.07263,0.3752,0.2207,0.0,0.0,0.0,0.0,-0.3247,1.0
